prefecture,year,population,capital,region,estimated_area,island
hyogo-ken,1889,1521817.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1890,1541731.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1891,1551367.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1892,1562323.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1893,1576970.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1894,1581525.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1895,1595428.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1896,1610829.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1897,1631241.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1898,1652366.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1899,1717634.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1904,1833957.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1909,1982983.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1914,2143791.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1919,2321053.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1921,2301799.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1926,2454679.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1931,2646301.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1936,2923249.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1941,3221232.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1944,3224376.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1946,2821892.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1946,2826192.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1948,3057444.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1949,3156888.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1951,3309935.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1956,3620947.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1961,3906487.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1966,4309944.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1971,4667928.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1976,4992140.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1981,5144892.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1986,5278050.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1991,5405040.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1996,5401877.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,2001,5550574.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,2006,5590601.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,2011,5588133.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,2016,5536989.0,Kobe-shi,Kansai,8396.16,Honshu
ibaraki-ken,1872,837014.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1873,842730.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1874,854112.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1875,863388.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1876,1243958.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1877,867701.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1878,875491.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1879,887957.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1880,894376.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1881,906073.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1882,916739.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1883,920876.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1884,929747.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1885,938377.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1886,948161.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1887,967480.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1888,980803.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1889,998976.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1890,1014354.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1891,1025497.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1892,1034620.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1893,1046682.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1894,1058369.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1895,1069316.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1896,1085445.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1897,1101540.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1898,1115269.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1899,1149594.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1904,1200475.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1909,1259995.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1914,1328329.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1919,1407735.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1921,1350400.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1926,1409092.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1931,1487097.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1936,1548991.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1941,1620000.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1944,1656678.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1946,1944344.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1946,1940833.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1948,2013735.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1949,2044578.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1951,2039418.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1956,2064037.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1961,2047024.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1966,2056154.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1971,2143551.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1976,2342198.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1981,2558007.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1986,2725005.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1991,2845382.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,1996,2955530.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,2001,2985676.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,2006,2975167.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,2011,2969770.0,Mito-shi,Kanto,6095.72,Honshu
ibaraki-ken,2016,2917857.0,Mito-shi,Kanto,6095.72,Honshu
ishikawa-ken,1872,800868.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1873,669647.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1874,686249.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1875,691735.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1876,696429.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1877,1806509.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1878,1825507.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1879,1852811.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1880,1833778.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1881,1856402.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1882,1412802.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1883,1428073.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1884,735478.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1885,740362.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1886,739141.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1887,728974.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1888,737224.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1889,745110.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1890,751605.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1891,753337.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1892,753445.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1893,753886.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1894,753871.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1895,752202.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1896,754120.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1897,755734.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1898,749775.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1899,751320.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1904,768155.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1909,780150.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1914,805266.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1919,802835.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1921,747360.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1926,750854.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1931,756835.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1936,768416.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1941,757676.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1944,743672.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1946,887510.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1946,877197.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1948,927743.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1949,941772.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1951,957279.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1956,966187.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1961,973418.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1966,980499.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1971,1002420.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1976,1069872.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1981,1119304.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1986,1152325.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1991,1164628.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,1996,1180068.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,2001,1180977.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,2006,1174026.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,2011,1169788.0,Kanazawa-shi,Chubu,4185.67,Honshu
ishikawa-ken,2016,1154343.0,Kanazawa-shi,Chubu,4185.67,Honshu
iwate-ken,1872,692048.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1873,696810.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1874,701041.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1875,703843.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1876,327924.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1877,578297.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1878,579249.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1879,592294.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1880,591881.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1881,598132.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1882,605538.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1883,611735.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1884,615616.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1885,622426.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1886,628591.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1887,641395.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1888,651989.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1889,656047.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1890,667115.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1891,671956.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1892,676665.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1893,682996.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1894,690456.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1895,693730.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1896,702915.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1897,694867.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1898,702750.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1899,718737.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1904,748752.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1909,776714.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1914,835415.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1919,869652.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1921,845540.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1926,900984.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1931,975771.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1936,1046111.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1941,1095793.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1944,1104049.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1946,1227789.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1946,1217154.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1948,1262743.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1949,1294203.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1951,1346728.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1956,1427097.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1961,1448517.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1966,1411118.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1971,1371383.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1976,1385563.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1981,1421927.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1986,1433611.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1991,1416928.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,1996,1419505.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,2001,1416180.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,2006,1385041.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,2011,1330147.0,Morioka-shi,Tohoku,15278.89,Honshu
iwate-ken,2016,1279814.0,Morioka-shi,Tohoku,15278.89,Honshu
kagawa-ken,1872,559712.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1873,564351.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1874,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1875,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1876,591584.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1877,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1878,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1879,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1880,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1881,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1882,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1883,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1884,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1885,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1886,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1887,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1888,,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1889,660484.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1890,668548.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1891,672557.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1892,673004.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1893,675940.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1894,675237.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1895,671638.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1896,674600.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1897,673378.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1898,676681.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1899,694280.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1904,711603.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1909,729563.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1914,759556.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1919,714374.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1921,677852.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1926,700308.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1931,732816.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1936,748656.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1941,730394.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1944,713134.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1946,863700.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1946,872312.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1948,917673.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1949,934123.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1951,946022.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1956,943823.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1961,918867.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1966,900845.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1971,907897.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1976,961292.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1981,999864.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1986,1022569.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1991,1023412.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,1996,1027006.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,2001,1022890.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,2006,1012400.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,2011,995842.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagawa-ken,2016,976756.0,Takamatsu-shi,Shikoku,1876.55,Shikoku
kagoshima-ken,1872,670864.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1873,806902.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1874,812327.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1875,813692.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1876,820654.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1877,1218383.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1878,1219942.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1879,1261909.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1880,1270463.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1881,1279631.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1882,1290281.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1883,1291586.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1884,935094.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1885,933196.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1886,941063.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1887,943088.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1888,962219.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1889,985271.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1890,998153.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1891,1005816.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1892,1014560.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1893,1024598.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1894,1036863.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1895,1042962.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1896,1058171.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1897,1069752.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1898,1083745.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1899,1104220.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1904,1184143.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1909,1275465.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1914,1397387.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1919,1462497.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1921,1415582.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1926,1472193.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1931,1556690.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1936,1591466.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1941,1589467.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1944,1594009.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1946,1538466.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1946,1629760.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1948,1746305.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1949,1766514.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1951,1804118.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1956,2044112.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1961,1963104.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1966,1853541.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1971,1729150.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1976,1723902.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1981,1784623.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1986,1819270.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1991,1797824.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,1996,1794224.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,2001,1786194.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,2006,1753179.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,2011,1706242.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kagoshima-ken,2016,1648752.0,Kagoshima-shi,Kyushu,9188.82,Kyushu
kanagawa-ken,1872,595812.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1873,582733.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1874,606909.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1875,612558.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1876,602441.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1877,707272.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1878,715258.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1879,754610.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1880,757462.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1881,772903.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1882,790735.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1883,800925.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1884,831151.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1885,848682.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1886,865976.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1887,896948.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1888,923178.0,Yokohama-shi,Kanto,2415.86,Honshu
kanagawa-ken,1889,947766.0,Yokohama-shi,Kanto,2415.86,Honshu
